,eo_code,be_code,head_type,be_description,eo_class_code,eo_class_description,eo_model_name,eo_category_spec,eo_model_id,eo_description,operation_start_date,expected_operation_period_years,operation_finish_date_calc,sap_planned_finish_operation_date,operation_finish_date_sap_upd,sap_system_status,sap_user_status,be_eo_data_row_no,operation_finish_date_iteration_0,operation_finish_date_iteration_1,operation_finish_date_iteration_2,operation_status,conservation_start_date
615,100000027473,1100.0,head,"АО ""Полюс Красноярск""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный WA600-6,Погрузчики фронтальные,52.0,Погрузчик фронтальный WA600-6 №3505,2018-11-01,12,2030-11-01 00:00:00,2028-11-30,2028-11-30 00:00:00,УСТН,СИНХ,343.0,2028-11-30,2028-11-30,2028-11-30,Эксплуатация,
616,100000055023,1100.0,head,"АО ""Полюс Красноярск""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный WA600-6,Погрузчики фронтальные,52.0,Погрузчик фронтальный WA600-6 №3507,2021-03-10,12,2033-03-10 00:00:00,2031-03-31,2031-03-31 00:00:00,УСТН,СИНХ,346.0,2031-03-31,2031-03-31,2031-03-31,Эксплуатация,
617,100000036783,1100.0,head,"АО ""Полюс Красноярск""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный HL780-9S,Погрузчики фронтальные,45.0,Погрузчик фронтальный HL780-9S №3508,2019-11-01,12,2031-11-01 00:00:00,2029-11-30,2029-11-30 00:00:00,УСТН,СИНХ,352.0,2029-11-30,2029-11-30,2029-11-30,Эксплуатация,
618,100000026795,1100.0,head,"АО ""Полюс Красноярск""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный WA430-6,Погрузчики фронтальные,47.0,Погрузчик фронтальный WA430-6 №3509,2019-07-10,12,2031-07-10 00:00:00,2029-07-31,2029-07-31 00:00:00,УСТН,СИНХ,350.0,2029-07-31,2029-07-31,2029-07-31,Эксплуатация,
619,100000054867,1100.0,head,"АО ""Полюс Красноярск""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный WA430-6,Погрузчики фронтальные,47.0,Погрузчик фронтальный WA430-6 №3510,2020-09-19,12,2032-09-19 00:00:00,2030-09-30,2030-09-30 00:00:00,УСТН,СИНХ,351.0,2030-09-30,2030-09-30,2030-09-30,Эксплуатация,
620,100000054865,1100.0,head,"АО ""Полюс Красноярск""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный WA470-6,Погрузчики фронтальные,48.0,Погрузчик фронтальный WA470-6А №3512,2021-02-04,12,2033-02-04 00:00:00,2031-02-28,2031-02-28 00:00:00,УСТН,НПВЭ СИНХ,349.0,2031-02-28,2031-02-28,2031-02-28,Эксплуатация,
621,100000055024,1100.0,head,"АО ""Полюс Красноярск""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный WA600-6,Погрузчики фронтальные,52.0,Погрузчик фронтальный WA600-6 №3513,2021-02-12,12,2033-02-12 00:00:00,2031-02-28,2031-02-28 00:00:00,УСТН,СИНХ,344.0,2031-02-28,2031-02-28,2031-02-28,Эксплуатация,
622,100000055025,1100.0,head,"АО ""Полюс Красноярск""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный WA600-6,Погрузчики фронтальные,52.0,Погрузчик фронтальный WA600-6 №3514,2021-10-11,12,2033-10-11 00:00:00,2031-10-31,2031-10-31 00:00:00,УСТН,СИНХ,345.0,2031-10-31,2031-10-31,2031-10-31,Эксплуатация,
623,100000058937,1100.0,head,"АО ""Полюс Красноярск""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный WA500-3,Погрузчики фронтальные,49.0,Погрузчик фронтальный WA500-3 №37,2013-04-05,12,2025-04-05 00:00:00,2023-12-31,2023-12-31 00:00:00,УСТН,СИНХ,406.0,2023-03-31,2023-12-31,2023-12-31,Эксплуатация,
624,100000058924,1100.0,head,"АО ""Полюс Красноярск""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный WA600-3,Погрузчики фронтальные,51.0,Погрузчик фронтальный WA600-3 №39,2012-09-17,12,2024-09-17 00:00:00,2023-12-31,2023-12-31 00:00:00,УСТН,СИНХ,404.0,2023-03-31,2023-12-31,2023-12-31,Эксплуатация,
625,100000058925,1100.0,head,"АО ""Полюс Красноярск""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный WA600-3,Погрузчики фронтальные,51.0,Погрузчик фронтальный WA600-3 №40,2012-09-17,12,2024-09-17 00:00:00,2023-12-31,2023-12-31 00:00:00,УСТН,СИНХ,405.0,2022-09-30,2023-12-31,2023-12-31,Эксплуатация,
626,100000058927,1100.0,head,"АО ""Полюс Красноярск""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный WA500-3,Погрузчики фронтальные,49.0,Погрузчик фронтальный WA500-3 №50,2012-10-07,12,2024-10-07 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,407.0,2024-09-30,2024-12-31,2024-12-31,Эксплуатация,
627,100000059033,1100.0,head,"АО ""Полюс Красноярск""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный WA500-3,Погрузчики фронтальные,49.0,Погрузчик фронтальный WA500-3 №502,2015-12-26,12,2027-12-26 00:00:00,2025-10-31,2025-10-31 00:00:00,УСТН,СИНХ,347.0,2025-10-31,2025-10-31,2025-10-31,Эксплуатация,
628,100000059038,1100.0,head,"АО ""Полюс Красноярск""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный WA900-3,Погрузчики фронтальные,57.0,Погрузчик фронтальный WA900-3 №506,2016-07-15,12,2028-07-15 00:00:00,2027-06-30,2027-06-30 00:00:00,УСТН,СИНХ,374.0,2027-06-30,2027-06-30,2027-06-30,Эксплуатация,
629,100000058928,1100.0,head,"АО ""Полюс Красноярск""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный WA500-3,Погрузчики фронтальные,49.0,Погрузчик фронтальный WA500-3 №51,2012-10-05,12,2024-10-05 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,408.0,2024-12-31,2024-12-31,2024-12-31,Эксплуатация,
630,100000058929,1100.0,head,"АО ""Полюс Красноярск""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный WA500-3,Погрузчики фронтальные,49.0,Погрузчик фронтальный WA500-3 №52,2012-10-01,12,2024-10-01 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,409.0,2024-12-31,2024-12-31,2024-12-31,Эксплуатация,
631,100000066506,1100.0,head,"АО ""Полюс Красноярск""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный WA500-3,Погрузчики фронтальные,49.0,Погрузчик фронтальный WA500-3A №3517,2019-06-01,12,2031-06-01 00:00:00,2029-06-30,2029-06-30 00:00:00,УСТН,СИНХ,348.0,2029-06-30,2029-06-30,2029-06-30,Эксплуатация,
632,100000055026,1100.0,head,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаватор гидравл. PC400-7,Гидравлические экскаваторы с объемом ковша 1-5 м3,109.0,Экскаватор гидравл. PC400-7 №3615,2021-01-28,12,2033-01-28 00:00:00,2030-12-31,2030-12-31 00:00:00,УСТН,НПВЭ СИНХ,365.0,2030-12-31,2030-12-31,2030-12-31,Эксплуатация,
633,100000055027,1100.0,head,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаватор гидравл. PC400-7,Гидравлические экскаваторы с объемом ковша 1-5 м3,109.0,Экскаватор гидравл. PC400-7 №3616,2021-02-01,12,2033-02-01 00:00:00,2031-02-28,2031-02-28 00:00:00,УСТН,СИНХ,366.0,2031-02-28,2031-02-28,2031-02-28,Эксплуатация,
634,100000062742,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Бульдозер К-703МА,Бульдозеры колесные,17.0,Бульдозер К-703МА-12-04 №14,2010-08-30,12,2022-08-30 00:00:00,2022-12-31,2022-12-31 00:00:00,УСТН,СИНХ,411.0,2022-12-31,2022-12-31,2022-12-31,Эксплуатация,
635,100000065965,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Бульдозер К-703МА,Бульдозеры колесные,17.0,Бульдозер К-703МА-12-04 №15,2010-08-10,12,2022-08-10 00:00:00,2023-02-28,2023-02-28 00:00:00,УСТН,СИНХ,412.0,2023-02-28,2023-02-28,2023-02-28,Эксплуатация,
636,100000065962,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Бульдозер колесный WD600-6,Бульдозеры колесные,18.0,Бульдозер WD600-6 №207,2017-09-01,12,2029-09-01 00:00:00,2027-09-30,2027-09-30 00:00:00,УСТН,СИНХ,329.0,2027-09-30,2027-09-30,2027-09-30,Эксплуатация,
637,100000065963,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Бульдозер колесный WD600-6,Бульдозеры колесные,18.0,Бульдозер WD600-6 №208,2017-09-13,12,2029-09-13 00:00:00,2027-09-30,2027-09-30 00:00:00,УСТН,СИНХ,330.0,2027-09-30,2027-09-30,2027-09-30,Эксплуатация,
638,100000065953,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Бульдозер WD600-3,Бульдозеры колесные,33.0,Бульдозер WD600-3 №25,2007-12-20,12,2019-12-20 00:00:00,2023-12-31,2023-12-31 00:00:00,УСТН,СИНХ,400.0,2022-12-31,2022-12-31,2022-12-31,Эксплуатация,
639,100000065954,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Бульдозер WD600-3,Бульдозеры колесные,33.0,Бульдозер WD600-3 №31,2013-11-22,12,2025-11-22 00:00:00,2023-12-31,2023-12-31 00:00:00,УСТН,СИНХ,401.0,2023-12-31,2023-12-31,2023-12-31,Эксплуатация,
640,100000065964,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Бульдозер колесный WD600-6,Бульдозеры колесные,18.0,Бульдозер WD600-6 №3215,2018-05-21,12,2030-05-21 00:00:00,2028-05-31,2028-05-31 00:00:00,УСТН,СИНХ,328.0,2028-05-31,2028-05-31,2028-05-31,Эксплуатация,
641,100000055014,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Бульдозер колесный WD600-6,Бульдозеры колесные,18.0,Бульдозер WD600-6 №3220,2023-03-01,12,2035-03-01 00:00:00,,2035-03-01 00:00:00,УСТН,ВЗКП,,,,,,
642,100000037280,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Бульдозер колесный WD600-6,Бульдозеры колесные,18.0,Бульдозер WD600-6 №3221,2020-03-01,12,2032-03-01 00:00:00,2030-03-31,2030-03-31 00:00:00,УСТН,СИНХ,331.0,2030-03-31,2030-03-31,2030-03-31,Эксплуатация,
643,100000037279,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Бульдозер колесный WD600-6,Бульдозеры колесные,18.0,Бульдозер WD600-6 №3222,2020-03-01,12,2032-03-01 00:00:00,2030-03-31,2030-03-31 00:00:00,УСТН,СИНХ,332.0,2030-03-31,2030-03-31,2030-03-31,Эксплуатация,
644,100000026793,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,Бульдозер Т-11,Бульдозеры гусеничные,19.0,Бульдозер Т-11.01Я1МБР-3 №3401,2019-08-01,12,2031-08-01 00:00:00,2027-08-31,2027-08-31 00:00:00,УСТН,КОНС СИНХ,327.0,2027-08-31,2027-08-31,2027-08-31,Эксплуатация,
645,100000026789,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Бульдозер К-703МА,Бульдозеры колесные,17.0,Бульдозер К-703МА-12-0П №3808,2019-07-25,12,2031-07-25 00:00:00,2029-07-31,2029-07-31 00:00:00,УСТН,СИНХ,354.0,2029-07-31,2029-07-31,2029-07-31,Эксплуатация,
646,100000026797,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Бульдозер К-703МА,Бульдозеры колесные,17.0,Бульдозер К-703МА-ДМ-15 №3809,2019-08-02,12,2031-08-02 00:00:00,2029-08-31,2029-08-31 00:00:00,УСТН,КОНС СИНХ,342.0,2029-08-31,2029-08-31,2029-08-31,Эксплуатация,
647,100000055017,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Бульдозер К-702МБА,Бульдозеры колесные,16.0,Бульдозер К-702МБА-01-БКУ №3811,2021-01-28,12,2033-01-28 00:00:00,2030-12-31,2030-12-31 00:00:00,УСТН,,340.0,2030-12-31,2030-12-31,2030-12-31,Эксплуатация,
648,100000055019,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Бульдозер К-702МБА,Бульдозеры колесные,16.0,Бульдозер К-702МБА-01-БКУ №3813,2021-01-28,12,2033-01-28 00:00:00,2030-12-31,2030-12-31 00:00:00,УСТН,,341.0,2030-12-31,2030-12-31,2030-12-31,Эксплуатация,
649,100000055016,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Специальн машина К-703МА,Бульдозеры колесные,75.0,Машина спец. К-703МА-12-04 №3815,2023-03-01,12,2035-03-01 00:00:00,,2035-03-01 00:00:00,УСТН,ВЗКП,,,,,,
650,100000065960,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Бульдозер К-702МБА,Бульдозеры колесные,16.0,Бульдозер К-702МБА-01-БКУ №801,2015-12-13,12,2027-12-13 00:00:00,2025-12-31,2025-12-31 00:00:00,УСТН,СИНХ,333.0,2025-12-31,2025-12-31,2025-12-31,Эксплуатация,
651,100000065955,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Бульдозер К-702МБА,Бульдозеры колесные,16.0,Бульдозер К-702МБА-01-БКУ №802,2015-12-21,12,2027-12-21 00:00:00,2025-11-30,2025-11-30 00:00:00,УСТН,СИНХ,334.0,2025-11-30,2025-11-30,2025-11-30,Эксплуатация,
652,100000065966,1100.0,head,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,Специальн машина К-703МА,Бульдозеры колесные,75.0,Специальн машина К-703МА-12-04 №803,2017-02-27,12,2029-02-27 00:00:00,2027-02-28,2027-02-28 00:00:00,УСТН,СИНХ,353.0,2027-02-28,2027-02-28,2027-02-28,Эксплуатация,
