,eo_code,be_code,be_description,eo_class_code,eo_class_description,eo_model_id,eo_model_name,eo_category_spec,eo_description,operation_status_rus,sap_user_status,sap_system_status,operation_start_date,expected_operation_period_years,operation_finish_date_calc,sap_planned_finish_operation_date,operation_finish_date_sap_upd,operation_finish_date_update_iteration,operation_finish_date,iteration_name,year,in_operation,add_new
353,100000062397,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №438,Эксплуатация,СИНХ,УСТН,2013-12-10,12,2025-12-10 00:00:00,2025-12-31,2025-12-31 00:00:00,2025-06-30,2025-06-30,operation_finish_date_iteration_0,2022,1,0
354,100000062398,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №439,Эксплуатация,СИНХ,УСТН,2013-12-03,12,2025-12-03 00:00:00,2025-12-31,2025-12-31 00:00:00,2025-06-30,2025-06-30,operation_finish_date_iteration_0,2022,1,0
355,100000062399,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №440,Эксплуатация,СИНХ,УСТН,2013-11-13,12,2025-11-13 00:00:00,2025-12-31,2025-12-31 00:00:00,2025-06-30,2025-06-30,operation_finish_date_iteration_0,2022,1,0
356,100000062386,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №441,Эксплуатация,СИНХ,УСТН,2014-05-22,12,2026-05-22 00:00:00,2026-05-30,2026-05-30 00:00:00,2025-06-30,2025-06-30,operation_finish_date_iteration_0,2022,1,0
357,100000062389,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №442,Эксплуатация,СИНХ,УСТН,2014-05-26,12,2026-05-26 00:00:00,2026-05-30,2026-05-30 00:00:00,2025-06-30,2025-06-30,operation_finish_date_iteration_0,2022,1,0
358,100000062388,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №443,Эксплуатация,СИНХ,УСТН,2014-05-30,12,2026-05-30 00:00:00,2026-05-30,2026-05-30 00:00:00,2025-06-30,2025-06-30,operation_finish_date_iteration_0,2022,1,0
359,100000062387,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №444,Эксплуатация,СИНХ,УСТН,2014-06-03,12,2026-06-03 00:00:00,2026-06-30,2026-06-30 00:00:00,2025-06-30,2025-06-30,operation_finish_date_iteration_0,2022,1,0
360,100000062385,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №445,Эксплуатация,СИНХ,УСТН,2014-06-07,12,2026-06-07 00:00:00,2026-06-30,2026-06-30 00:00:00,2025-06-30,2025-06-30,operation_finish_date_iteration_0,2022,1,0
361,100000065977,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №446,Эксплуатация,СИНХ,УСТН,2016-08-10,12,2028-08-10 00:00:00,2030-07-31,2030-07-31 00:00:00,2030-07-31,2030-07-31,operation_finish_date_iteration_0,2022,1,0
362,100000065978,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №447,Эксплуатация,СИНХ,УСТН,2016-08-10,12,2028-08-10 00:00:00,2030-07-31,2030-07-31 00:00:00,2030-07-31,2030-07-31,operation_finish_date_iteration_0,2022,1,0
363,100000065979,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №448,Эксплуатация,СИНХ,УСТН,2016-08-10,12,2028-08-10 00:00:00,2030-07-31,2030-07-31 00:00:00,2030-07-31,2030-07-31,operation_finish_date_iteration_0,2022,1,0
364,100000065980,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №449,Эксплуатация,СИНХ,УСТН,2016-08-10,12,2028-08-10 00:00:00,2030-07-31,2030-07-31 00:00:00,2030-07-31,2030-07-31,operation_finish_date_iteration_0,2022,1,0
365,100000065981,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №450,Эксплуатация,СИНХ,УСТН,2016-08-20,12,2028-08-20 00:00:00,2030-07-31,2030-07-31 00:00:00,2030-07-31,2030-07-31,operation_finish_date_iteration_0,2022,1,0
366,100000065606,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №501,Эксплуатация,СИНХ,УСТН,2010-11-17,12,2022-11-17 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
367,100000065607,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №502,Эксплуатация,СИНХ,УСТН,2010-11-28,12,2022-11-28 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
368,100000065608,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №503,Эксплуатация,СИНХ,УСТН,2010-12-01,12,2022-12-01 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
369,100000065609,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №504,Эксплуатация,СИНХ,УСТН,2010-12-05,12,2022-12-05 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
370,100000065611,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №505,Эксплуатация,СИНХ,УСТН,2010-12-09,12,2022-12-09 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
371,100000065612,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №506,Эксплуатация,СИНХ,УСТН,2011-01-28,12,2023-01-28 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
372,100000065613,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №507,Эксплуатация,СИНХ,УСТН,2011-02-02,12,2023-02-02 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
373,100000065614,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №508,Эксплуатация,СИНХ,УСТН,2011-02-07,12,2023-02-07 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
374,100000065615,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №509,Эксплуатация,СИНХ,УСТН,2011-02-12,12,2023-02-12 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
375,100000065616,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №510,Эксплуатация,СИНХ,УСТН,2011-02-17,12,2023-02-17 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
376,100000065617,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №511,Эксплуатация,СИНХ,УСТН,2011-02-22,12,2023-02-22 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
377,100000065618,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №512,Эксплуатация,СИНХ,УСТН,2011-02-27,12,2023-02-27 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
378,100000065619,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №514,Эксплуатация,СИНХ,УСТН,2011-03-02,12,2023-03-02 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
379,100000065620,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №515,Эксплуатация,СИНХ,УСТН,2011-03-19,12,2023-03-19 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
380,100000065622,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №516,Эксплуатация,СИНХ,УСТН,2011-05-20,12,2023-05-20 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
381,100000065640,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №517,Эксплуатация,СИНХ,УСТН,2012-08-09,12,2024-08-09 00:00:00,2024-12-31,2024-12-31 00:00:00,2024-06-30,2024-06-30,operation_finish_date_iteration_0,2022,1,0
382,100000065637,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №518,Эксплуатация,СИНХ,УСТН,2012-08-19,12,2024-08-19 00:00:00,2024-12-31,2024-12-31 00:00:00,2024-06-30,2024-06-30,operation_finish_date_iteration_0,2022,1,0
383,100000065639,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №519,Эксплуатация,СИНХ,УСТН,2012-09-22,12,2024-09-22 00:00:00,2024-12-31,2024-12-31 00:00:00,2024-06-30,2024-06-30,operation_finish_date_iteration_0,2022,1,0
384,100000065638,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №520,Эксплуатация,СИНХ,УСТН,2012-09-24,12,2024-09-24 00:00:00,2024-12-31,2024-12-31 00:00:00,2024-06-30,2024-06-30,operation_finish_date_iteration_0,2022,1,0
385,100000065641,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №521,Эксплуатация,СИНХ,УСТН,2012-09-29,12,2024-09-29 00:00:00,2024-12-31,2024-12-31 00:00:00,2024-06-30,2024-06-30,operation_finish_date_iteration_0,2022,1,0
386,100000065643,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №522,Эксплуатация,СИНХ,УСТН,2012-10-01,12,2024-10-01 00:00:00,2024-12-31,2024-12-31 00:00:00,2024-06-30,2024-06-30,operation_finish_date_iteration_0,2022,1,0
387,100000065626,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №523,Эксплуатация,СИНХ,УСТН,2013-11-22,12,2025-11-22 00:00:00,2025-12-31,2025-12-31 00:00:00,2025-06-30,2025-06-30,operation_finish_date_iteration_0,2022,1,0
